date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_abs_first_diff,speculation_first_diff_rank,speculation_abs_first_diff_rank,speculation_first_diff_rise_signal,speculation_first_diff_drop_signal,speculation_first_diff_large_abs_signal,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2023-11-13,133822.71001129967,down_trend,4.0,0,,22,speculation_first_difference,0.05,0.8434280036976943,-0.0134062345453918,0.0134062345453918,0.5,0.05,0,0,0,0,1.0,0,140198.57453422566,down_trend,-1.0,5.0,-1.0,-1.0,-6375.8645229259855,6375.8645229259855,6375.8645229259855,69858.78682907532,66941.99851470452,69858.78682907532,0.0
2023-11-14,134542.8126142225,down_trend,4.0,0,,22,speculation_first_difference,0.25,0.7656293343658661,-0.0777986693318282,0.0777986693318282,0.4,0.25,0,0,0,0,1.0,0,133493.96312892076,down_trend,-1.0,5.0,-1.0,-1.0,1048.8494853017328,-1048.8494853017328,-1048.8494853017328,68809.93734377359,65893.14902940279,69858.78682907532,1048.8494853017328
2023-11-15,135348.50198664705,down_trend,4.0,0,,22,speculation_first_difference,0.8,0.448852216230571,-0.3167771181352951,0.3167771181352951,0.15,0.8,0,0,0,0,1.0,0,135990.06781863593,down_trend,-1.0,5.0,-1.0,-1.0,-641.5658319888753,641.5658319888753,641.5658319888753,69451.50317576247,66534.71486139167,69858.78682907532,407.2836533128575
2023-11-16,134609.8775773196,down_trend,4.0,0,,22,speculation_first_difference,0.65,0.2319923556029504,-0.2168598606276205,0.2168598606276205,0.2,0.65,0,0,0,0,1.0,0,135303.5868738713,down_trend,-1.0,5.0,-1.0,-1.0,-693.7092965517077,693.7092965517077,693.7092965517077,70145.21247231418,67228.42415794337,70145.21247231418,0.0
2023-11-17,132873.24343116445,down_trend,4.0,0,,22,speculation_first_difference,0.35,0.3456176412901895,0.1136252856872391,0.1136252856872391,0.7,0.35,0,0,0,0,1.0,0,133762.79942532445,down_trend,-1.0,5.0,-1.0,-1.0,-889.5559941600077,889.5559941600077,889.5559941600077,71034.76846647418,68117.98015210338,71034.76846647418,0.0
2023-11-20,130451.21280959838,down_trend,4.0,0,,22,speculation_first_difference,0.2,0.3865927729070039,0.0409751316168143,0.0409751316168143,0.7,0.2,0,0,0,0,1.0,0,132731.82577511464,down_trend,-1.0,5.0,-1.0,-1.0,-2280.612965516266,2280.612965516266,2280.612965516266,73315.38143199045,70398.59311761965,73315.38143199045,0.0
2023-11-21,127152.50080318702,down_trend,4.0,0,,22,speculation_first_difference,0.65,0.6056578661009121,0.2190650931939082,0.2190650931939082,0.85,0.65,0,0,0,0,1.0,0,131006.93618742743,down_trend,-1.0,5.0,-1.0,-1.0,-3854.435384240409,3854.435384240409,3854.435384240409,77169.81681623086,74253.02850186006,77169.81681623086,0.0
2023-11-22,120061.07353298634,down_trend,4.0,0,,22,speculation_first_difference,0.95,1.0743885942000646,0.4687307280991525,0.4687307280991525,1.0,0.95,1,0,1,1,0.5,0,127097.60678220524,down_trend,-1.0,5.0,-1.0,-1.0,-7036.5332492189045,7036.5332492189045,7036.5332492189045,84206.35006544976,81289.56175107896,84206.35006544976,0.0
2023-11-23,119365.8717677746,down_trend,4.0,0,,22,speculation_first_difference,0.25,1.1309693996026733,0.0565808054026086,0.0565808054026086,0.65,0.25,0,0,0,0,1.0,0,119709.45016250224,down_trend,-1.0,5.0,-1.0,-0.5,-343.5783947276359,171.78919736381795,343.5783947276359,84378.13926281358,81633.1401458066,84378.13926281358,0.0
2023-11-24,119482.67885226436,down_trend,4.0,0,,22,speculation_first_difference,0.25,1.201514075941524,0.0705446763388506,0.0705446763388506,0.65,0.25,0,0,0,0,1.0,0,119807.63965909756,down_trend,-1.0,5.0,-1.0,-1.0,-324.9608068332018,324.9608068332018,324.9608068332018,84703.10006964678,81958.1009526398,84703.10006964678,0.0
2023-11-27,112159.48302925436,down_trend,4.0,0,,22,speculation_first_difference,0.5,1.0328362439681429,-0.168677831973381,0.168677831973381,0.2,0.5,0,0,0,0,1.0,0,119016.59447536772,down_trend,-1.0,5.0,-1.0,-1.0,-6857.111446113355,6857.111446113355,6857.111446113355,91560.21151576014,88815.21239875315,91560.21151576014,0.0
2023-11-28,111092.3585328962,down_trend,4.0,0,,22,speculation_first_difference,0.1,1.0475958700346195,0.0147596260664766,0.0147596260664766,0.5,0.1,0,0,0,0,1.0,0,110690.6815246072,down_trend,-1.0,5.0,-1.0,-1.0,401.67700828901434,-401.67700828901434,-401.67700828901434,91158.53450747112,88413.53539046414,91560.21151576014,401.67700828901434
2023-11-29,110509.74250070576,down_trend,4.0,0,,22,speculation_first_difference,0.55,1.2200290611416147,0.1724331911069951,0.1724331911069951,0.75,0.55,0,0,0,0,1.0,0,111474.49124340437,down_trend,-1.0,5.0,-1.0,-1.0,-964.7487426986045,964.7487426986045,964.7487426986045,92123.28325016973,89378.28413316274,92123.28325016973,0.0
2023-11-30,106840.2284561332,down_trend,4.0,1,4.0,22,speculation_first_difference,0.75,0.9048295812780548,-0.3151994798635599,0.3151994798635599,0.15,0.75,0,0,0,0,1.0,0,110726.40226646671,down_trend,-1.0,5.0,-1.0,-1.0,-3886.1738103335083,3886.1738103335083,3886.1738103335083,96009.45706050323,93264.45794349625,96009.45706050323,0.0
2023-12-01,103008.64174088642,down_trend,4.0,1,4.0,22,speculation_first_difference,0.85,1.2373251146707174,0.3324955333926626,0.3324955333926626,0.9,0.85,0,0,0,0,1.0,0,106833.25105686624,down_trend,-1.0,5.0,-1.0,-1.0,-3824.6093159798183,3824.6093159798183,3824.6093159798183,99834.06637648305,97089.06725947607,99834.06637648305,0.0
2023-12-04,96704.46664097524,down_trend,4.0,1,4.0,22,speculation_first_difference,0.15,1.2182507007370564,-0.0190744139336609,0.0190744139336609,0.3,0.15,0,0,0,0,1.0,0,102804.565662141,down_trend,-1.0,5.0,-1.0,-1.0,-6100.099021165763,6100.099021165763,6100.099021165763,105934.16539764882,103189.16628064183,105934.16539764882,0.0
2023-12-05,91488.87545841128,up_trend,5.0,1,4.0,22,speculation_first_difference,1.0,0.5526496490566544,-0.6656010516804021,0.6656010516804021,0.0,1.0,0,1,1,1,0.5,1,95753.96487306576,down_trend,-1.0,5.0,-1.0,-1.0,-4265.089414654489,4265.089414654489,4265.089414654489,110199.2548123033,107454.25569529632,110199.2548123033,0.0
2023-12-06,92685.57123121686,up_trend,5.0,1,4.0,22,speculation_first_difference,1.0,1.362668612012835,0.8100189629561807,0.8100189629561807,1.0,1.0,1,0,1,1,0.5,1,88514.9581104296,down_trend,-1.0,5.0,-1.0,-0.5,4170.613120787268,-2085.306560393634,-4170.613120787268,108113.94825190966,103283.64257450905,110199.2548123033,2085.306560393641
2023-12-07,95331.93392971825,up_trend,5.0,1,5.0,22,speculation_first_difference,1.0,0.242212494358547,-1.120456117654288,1.120456117654288,0.0,1.0,0,1,1,1,0.5,1,93682.81970505732,up_trend,1.0,6.0,-1.0,-0.5,1649.1142246609234,-824.5571123304617,-1649.1142246609234,107289.39113957921,101634.52834984813,110199.2548123033,2909.8636727240955
2023-12-11,97124.60930398648,up_trend,5.0,1,5.0,22,speculation_first_difference,1.0,1.474114423933736,1.231901929575189,1.231901929575189,1.0,1.0,1,0,1,1,0.5,1,113682.55448707944,up_trend,1.0,6.0,1.0,0.5,-16557.94518309296,-8278.97259154648,-16557.94518309296,99010.41854803273,85076.58316675517,110199.2548123033,11188.836264270576
2023-12-12,93946.71264616384,up_trend,5.0,1,5.0,22,speculation_first_difference,0.8,0.9351900801091856,-0.5389243438245505,0.5389243438245505,0.1,0.8,0,0,0,0,1.0,0,96374.01904584012,up_trend,1.0,6.0,1.0,0.5,-2427.3063996762794,-1213.6531998381397,-2427.3063996762794,97796.76534819459,82649.27676707889,110199.2548123033,12402.489464108716
2023-12-13,105012.27001922044,down_trend,6.0,1,5.0,22,speculation_first_difference,0.35,1.083779523043371,0.1485894429341855,0.1485894429341855,0.7,0.35,0,0,0,0,1.0,0,92811.3279349734,up_trend,1.0,6.0,1.0,1.0,12200.942084247043,12200.942084247043,12200.942084247043,109997.70743244163,94850.21885132593,110199.2548123033,201.5473798616731
2023-12-14,102057.15752276892,down_trend,6.0,1,5.0,22,speculation_first_difference,0.55,1.3118435482351096,0.2280640251917385,0.2280640251917385,0.8,0.55,0,0,0,0,1.0,0,104107.585604222,up_trend,1.0,6.0,1.0,1.0,-2050.4280814530794,-2050.4280814530794,-2050.4280814530794,107947.27935098855,92799.79076987285,110199.2548123033,2251.9754613147525
2023-12-15,103836.16664647858,down_trend,6.0,1,5.0,22,speculation_first_difference,0.8,0.7497108699645427,-0.5621326782705669,0.5621326782705669,0.1,0.8,0,0,0,0,1.0,0,101507.10419639751,up_trend,1.0,6.0,1.0,1.0,2329.0624500810663,2329.0624500810663,2329.0624500810663,110276.34180106962,95128.85321995392,110276.34180106962,0.0
2023-12-18,102275.61099355902,down_trend,6.0,1,6.0,22,speculation_first_difference,0.25,0.6394461335009323,-0.1102647364636104,0.1102647364636104,0.3,0.25,0,0,0,0,1.0,0,103800.93654378197,up_trend,1.0,6.0,1.0,1.0,-1525.325550222944,-1525.325550222944,-1525.325550222944,108751.01625084667,93603.52766973097,110276.34180106962,1525.325550222944
2023-12-19,101423.8115274905,down_trend,6.0,1,6.0,22,speculation_first_difference,0.8,0.0078606303055067,-0.6315855031954256,0.6315855031954256,0.1,0.8,0,0,0,0,1.0,0,101723.92662138106,up_trend,1.0,6.0,1.0,1.0,-300.115093890563,-300.115093890563,-300.115093890563,108450.90115695611,93303.41257584041,110276.34180106962,1825.440644113507
2023-12-20,100354.27599033044,down_trend,6.0,1,6.0,22,speculation_first_difference,0.6,-0.4025792893853374,-0.4104399196908441,0.4104399196908441,0.25,0.6,0,0,0,0,1.0,0,101388.28076643612,down_trend,-1.0,7.0,1.0,1.0,-1034.0047761056776,-1034.0047761056776,-1034.0047761056776,107416.89638085043,92269.40779973473,110276.34180106962,2859.4454202191846
2023-12-21,97269.5430794462,up_trend,7.0,1,6.0,22,speculation_first_difference,0.85,0.2847148683600652,0.6872941577454026,0.6872941577454026,0.9,0.85,0,0,0,0,1.0,0,99598.42637405902,down_trend,-1.0,7.0,-1.0,-1.0,-2328.883294612824,2328.883294612824,2328.883294612824,109745.77967546326,94598.29109434756,110276.34180106962,530.5621256063605
2023-12-22,100221.330413198,up_trend,7.0,1,6.0,22,speculation_first_difference,0.0,0.2768380592709572,-0.0078768090891079,0.0078768090891079,0.5,0.0,0,0,0,0,1.0,0,96812.32289349158,down_trend,-1.0,7.0,-1.0,-1.0,3409.0075197064143,-3409.0075197064143,-3409.0075197064143,106336.77215575684,91189.28357464114,110276.34180106962,3939.569645312775
2023-12-25,102100.52780946268,up_trend,7.0,1,6.0,22,speculation_first_difference,0.85,-0.4344416965130948,-0.711279755784052,0.711279755784052,0.05,0.85,0,0,0,0,1.0,0,99974.75419007915,up_trend,1.0,8.0,-1.0,-1.0,2125.77361938353,-2125.77361938353,-2125.77361938353,104210.99853637331,89063.50995525761,110276.34180106962,6065.343264696305
2023-12-26,106402.42521607364,up_trend,7.0,0,,22,speculation_first_difference,0.65,0.1306333540598918,0.5650750505729866,0.5650750505729866,0.85,0.65,0,0,0,0,1.0,0,102232.5694818798,up_trend,1.0,8.0,1.0,1.0,4169.855734193843,4169.855734193843,4169.855734193843,108380.85427056716,93233.36568945146,110276.34180106962,1895.4875305024616
2023-12-27,105131.18246910564,up_trend,7.0,1,7.0,22,speculation_first_difference,0.05,0.142543307504434,0.0119099534445422,0.0119099534445422,0.55,0.05,0,0,0,0,1.0,0,106446.81022800092,up_trend,1.0,8.0,1.0,1.0,-1315.6277588952798,-1315.6277588952798,-1315.6277588952798,107065.22651167188,91917.73793055618,110276.34180106962,3211.1152893977414
2023-12-28,105819.35906042664,up_trend,7.0,1,7.0,22,speculation_first_difference,0.65,-0.4477884504826653,-0.5903317579870992,0.5903317579870992,0.2,0.65,0,0,0,0,1.0,0,104913.56086110733,up_trend,1.0,8.0,1.0,1.0,905.7981993193098,905.7981993193098,905.7981993193098,107971.02471099119,92823.53612987549,110276.34180106962,2305.3170900784316
2023-12-29,106610.13450262693,up_trend,7.0,1,7.0,22,speculation_first_difference,0.4,-0.0920257619925673,0.355762688490098,0.355762688490098,0.8,0.4,0,0,0,0,1.0,0,105486.59941592408,up_trend,1.0,8.0,1.0,1.0,1123.5350867028465,1123.5350867028465,1123.5350867028465,109094.55979769403,93947.07121657833,110276.34180106962,1181.7820033755852
2024-01-02,107455.72087803832,down_trend,8.0,1,7.0,22,speculation_first_difference,0.35,-0.4409603290034258,-0.3489345670108585,0.3489345670108585,0.4,0.35,0,0,0,0,1.0,0,105890.95024626184,up_trend,1.0,8.0,1.0,1.0,1564.7706317764823,1564.7706317764823,1564.7706317764823,110659.33042947052,95511.84184835482,110659.33042947052,0.0
2024-01-03,105957.35096608776,down_trend,8.0,1,8.0,22,speculation_first_difference,0.2,-0.5609492442804844,-0.1199889152770586,0.1199889152770586,0.45,0.2,0,0,0,0,1.0,0,107219.59890071276,up_trend,1.0,8.0,1.0,1.0,-1262.2479346250038,-1262.2479346250038,-1262.2479346250038,109397.08249484551,94249.59391372981,110659.33042947052,1262.2479346250038
2024-01-04,100109.5650870054,down_trend,8.0,1,8.0,22,speculation_first_difference,0.45,-0.1345861649153924,0.426363079365092,0.426363079365092,0.8,0.45,0,0,0,0,1.0,0,106069.26632389375,down_trend,-1.0,9.0,1.0,1.0,-5959.701236888359,-5959.701236888359,-5959.701236888359,103437.38125795715,88289.89267684145,110659.33042947052,7221.949171513363
2024-01-05,98254.22684832136,down_trend,8.0,1,8.0,22,speculation_first_difference,0.1,-0.2238722566420936,-0.0892860917267011,0.0892860917267011,0.5,0.1,0,0,0,0,1.0,0,99747.0446927797,down_trend,-1.0,9.0,-1.0,-1.0,-1492.8178444583464,1492.8178444583464,1492.8178444583464,104930.1991024155,89782.7105212998,110659.33042947052,5729.131327055016
2024-01-08,96598.67900900664,down_trend,8.0,1,8.0,22,speculation_first_difference,0.25,-0.3628638141522091,-0.1389915575101155,0.1389915575101155,0.4,0.25,0,0,0,0,1.0,0,97656.07072602538,down_trend,-1.0,9.0,-1.0,-1.0,-1057.3917170187487,1057.3917170187487,1057.3917170187487,105987.59081943425,90840.10223831855,110659.33042947052,4671.739610036268
2024-01-09,98314.87303704405,no_trend,,1,8.0,22,speculation_first_difference,0.35,-0.1413208016177373,0.2215430125344717,0.2215430125344717,0.7,0.35,0,0,0,0,1.0,0,96493.5794462182,down_trend,-1.0,9.0,-1.0,-1.0,1821.2935908258514,-1821.2935908258514,-1821.2935908258514,104166.2972286084,89018.8086474927,110659.33042947052,6493.033200862119
2024-01-10,97384.13773810714,no_trend,,1,8.0,22,speculation_first_difference,0.9,-0.7932195234978155,-0.6518987218800782,0.6518987218800782,0.05,0.9,0,0,0,0,1.0,0,97911.5630270388,down_trend,-1.0,9.0,-1.0,-1.0,-527.4252889316704,527.4252889316704,527.4252889316704,104693.72251754007,89546.23393642437,110659.33042947052,5965.607911930449
2024-01-11,103962.28880612228,down_trend,9.0,0,,22,speculation_first_difference,0.95,-0.0911669782616943,0.7020525452361213,0.7020525452361213,1.0,0.95,1,0,1,1,0.5,0,97805.67516483192,up_trend,1.0,10.0,-1.0,-1.0,6156.613641290358,-6156.613641290358,-6156.613641290358,98537.10887624971,83389.62029513401,110659.33042947052,12122.221553220807
2024-01-12,102264.76779132622,down_trend,9.0,0,,22,speculation_first_difference,0.5,-0.4984780832646374,-0.4073111050029431,0.4073111050029431,0.3,0.5,0,0,0,0,1.0,0,103846.89781360188,up_trend,1.0,10.0,1.0,0.5,-1582.130022275669,-791.0650111378345,-1582.130022275669,97746.04386511187,81807.49027285834,110659.33042947052,12913.286564358641
2024-01-15,101447.52508323544,down_trend,9.0,0,,22,speculation_first_difference,0.35,-0.8118915922597303,-0.3134135089950929,0.3134135089950929,0.4,0.35,0,0,0,0,1.0,0,101294.2365776522,up_trend,1.0,10.0,1.0,1.0,153.2885055832303,153.2885055832303,153.2885055832303,97899.3323706951,81960.77877844157,110659.33042947052,12759.99805877541
2024-01-16,103497.49364289662,down_trend,9.0,0,,22,speculation_first_difference,0.1,-0.7763605627289141,0.0355310295308162,0.0355310295308162,0.7,0.1,0,0,0,0,1.0,0,101579.75003092283,up_trend,1.0,10.0,1.0,1.0,1917.7436119737831,1917.7436119737831,1917.7436119737831,99817.07598266889,83878.52239041535,110659.33042947052,10842.254446801628
2024-01-17,101351.72794076486,down_trend,9.0,0,,22,speculation_first_difference,0.3,-0.5796081894971861,0.196752373231728,0.196752373231728,0.7,0.3,0,0,0,0,1.0,0,104056.3259702937,up_trend,1.0,10.0,1.0,1.0,-2704.5980295288464,-2704.5980295288464,-2704.5980295288464,97112.47795314004,81173.9243608865,110659.33042947052,13546.852476330474
2024-01-18,101852.01863061228,down_trend,9.0,0,,22,speculation_first_difference,0.15,-0.620677867531516,-0.0410696780343299,0.0410696780343299,0.5,0.15,0,0,0,0,1.0,0,101760.24061985649,up_trend,1.0,10.0,1.0,1.0,91.77801075579191,91.77801075579191,91.77801075579191,97204.25596389583,81265.7023716423,110659.33042947052,13455.074465574682
2024-01-19,100996.20266321952,down_trend,9.0,0,,22,speculation_first_difference,0.6,-0.991312369674998,-0.370634502143482,0.370634502143482,0.2,0.6,0,0,0,0,1.0,0,102156.78425642804,up_trend,1.0,10.0,1.0,1.0,-1160.5815932085243,-1160.5815932085243,-1160.5815932085243,96043.67437068731,80105.12077843377,110659.33042947052,14615.656058783206
2024-01-22,99453.21248901093,down_trend,9.0,0,,22,speculation_first_difference,0.45,-0.6858196422318403,0.3054927274431577,0.3054927274431577,0.8,0.45,0,0,0,0,1.0,0,100516.26264763444,down_trend,-1.0,11.0,1.0,1.0,-1063.0501586235187,-1063.0501586235187,-1063.0501586235187,94980.62421206379,79042.07061981026,110659.33042947052,15678.706217406725
2024-01-23,101644.81940883136,down_trend,9.0,0,,22,speculation_first_difference,0.3,-0.8295299342379175,-0.1437102920060772,0.1437102920060772,0.35,0.3,0,0,0,0,1.0,0,100179.50080309132,down_trend,-1.0,11.0,-1.0,-1.0,1465.3186057400453,-1465.3186057400453,-1465.3186057400453,93515.30560632375,77576.75201407021,110659.33042947052,17144.02482314677
2024-01-24,101961.77233558672,down_trend,9.0,0,,22,speculation_first_difference,0.45,-1.1066766747804968,-0.2771467405425792,0.2771467405425792,0.3,0.45,0,0,0,0,1.0,0,102067.72187687752,down_trend,-1.0,11.0,-1.0,-1.0,-105.94954129079997,105.94954129079997,105.94954129079997,93621.25514761455,77682.70155536101,110659.33042947052,17038.07528185597
2024-01-25,101013.6392979782,down_trend,9.0,0,,22,speculation_first_difference,0.35,-0.919476911702344,0.1871997630781527,0.1871997630781527,0.7,0.35,0,0,0,0,1.0,0,102480.65426710324,down_trend,-1.0,11.0,-1.0,-1.0,-1467.0149691250408,1467.0149691250408,1467.0149691250408,95088.27011673959,79149.71652448605,110659.33042947052,15571.06031273093
2024-01-26,100360.66791803535,down_trend,9.0,0,,22,speculation_first_difference,0.15,-1.0176747715509158,-0.0981978598485717,0.0981978598485717,0.5,0.15,0,0,0,0,1.0,0,101189.7938648972,down_trend,-1.0,11.0,-1.0,-1.0,-829.1259468618518,829.1259468618518,829.1259468618518,95917.39606360144,79978.8424713479,110659.33042947052,14741.934365869078
2024-01-29,101632.47352707006,down_trend,9.0,0,,22,speculation_first_difference,0.05,-1.053422775593723,-0.0357480040428073,0.0357480040428073,0.6,0.05,0,0,0,0,1.0,0,100840.81167002956,down_trend,-1.0,11.0,-1.0,-1.0,791.6618570404971,-791.6618570404971,-791.6618570404971,95125.73420656094,79187.1806143074,110659.33042947052,15533.596222909575
2024-01-30,100777.94687642498,down_trend,9.0,0,,22,speculation_first_difference,0.6,-1.33461110304124,-0.2811883274475169,0.2811883274475169,0.25,0.6,0,0,0,0,1.0,0,102112.59551711644,down_trend,-1.0,11.0,-1.0,-1.0,-1334.6486406914628,1334.6486406914628,1334.6486406914628,96460.3828472524,80521.82925499887,110659.33042947052,14198.947582218112
2024-01-31,99057.40505351692,down_trend,9.0,0,,22,speculation_first_difference,0.9,-0.729251311713666,0.605359791327574,0.605359791327574,0.95,0.9,0,0,0,0,1.0,0,100860.50960205254,down_trend,-1.0,11.0,-1.0,-1.0,-1803.1045485356153,1803.1045485356153,1803.1045485356153,98263.48739578802,82324.93380353448,110659.33042947052,12395.843033682497
2024-02-01,99478.11953502726,down_trend,9.0,0,,22,speculation_first_difference,0.85,-1.21844453702176,-0.489193225308094,0.489193225308094,0.05,0.85,0,0,0,0,1.0,0,98901.27719101078,down_trend,-1.0,11.0,-1.0,-1.0,576.842344016477,-576.842344016477,-576.842344016477,97686.64505177154,81748.09145951801,110659.33042947052,12972.685377698974
2024-02-02,99888.188827397,down_trend,9.0,0,,22,speculation_first_difference,0.45,-1.006481829009635,0.2119627080121251,0.2119627080121251,0.8,0.45,0,0,0,0,1.0,0,99425.86215410952,down_trend,-1.0,11.0,-1.0,-1.0,462.3266732874763,-462.3266732874763,-462.3266732874763,97224.31837848407,81285.76478623053,110659.33042947052,13435.01205098645
